cycle,event_type,agent_id,context
615,MOVE,X,"{""position"": ""1,2""}"
616,MOVE,O,"{""position"": ""2,0""}"
617,MOVE,X,"{""position"": ""1,0""}"
618,MOVE,O,"{""position"": ""0,0""}"
619,MOVE,X,"{""position"": ""0,1""}"
620,MOVE,O,"{""position"": ""1,1""}"
621,GAME_END,system,"{""result"": ""O""}"
622,GAME_START,system,{}
623,MOVE,X,"{""position"": ""2,1""}"
624,MOVE,O,"{""position"": ""1,1""}"
625,MOVE,X,"{""position"": ""1,2""}"
626,MOVE,O,"{""position"": ""0,2""}"
627,MOVE,X,"{""position"": ""2,2""}"
628,MOVE,O,"{""position"": ""2,0""}"
629,GAME_END,system,"{""result"": ""O""}"
630,GAME_START,system,{}
631,MOVE,X,"{""position"": ""1,1""}"
632,MOVE,O,"{""position"": ""0,1""}"
633,MOVE,X,"{""position"": ""2,0""}"
634,MOVE,O,"{""position"": ""0,0""}"
635,MOVE,X,"{""position"": ""1,0""}"
636,MOVE,O,"{""position"": ""1,2""}"
637,MOVE,X,"{""position"": ""2,1""}"
638,MOVE,O,"{""position"": ""0,2""}"
639,GAME_END,system,"{""result"": ""O""}"
640,GAME_START,system,{}
641,MOVE,X,"{""position"": ""1,2""}"
642,MOVE,O,"{""position"": ""1,1""}"
643,MOVE,X,"{""position"": ""0,0""}"
644,MOVE,O,"{""position"": ""2,1""}"
645,MOVE,X,"{""position"": ""2,0""}"
646,MOVE,O,"{""position"": ""0,2""}"
647,MOVE,X,"{""position"": ""1,0""}"
648,GAME_END,system,"{""result"": ""X""}"
649,GAME_START,system,{}
650,MOVE,X,"{""position"": ""0,2""}"
651,MOVE,O,"{""position"": ""0,1""}"
652,MOVE,X,"{""position"": ""1,0""}"
653,MOVE,O,"{""position"": ""2,2""}"
654,MOVE,X,"{""position"": ""2,0""}"
655,MOVE,O,"{""position"": ""1,2""}"
656,MOVE,X,"{""position"": ""1,1""}"
657,GAME_END,system,"{""result"": ""X""}"
658,GAME_START,system,{}
659,MOVE,X,"{""position"": ""2,2""}"
660,MOVE,O,"{""position"": ""1,1""}"
661,MOVE,X,"{""position"": ""2,1""}"
662,MOVE,O,"{""position"": ""1,2""}"
663,MOVE,X,"{""position"": ""0,0""}"
664,MOVE,O,"{""position"": ""0,1""}"
665,MOVE,X,"{""position"": ""1,0""}"
666,MOVE,O,"{""position"": ""0,2""}"
667,MOVE,X,"{""position"": ""2,0""}"
668,GAME_END,system,"{""result"": ""X""}"
669,GAME_START,system,{}
670,MOVE,X,"{""position"": ""2,1""}"
671,MOVE,O,"{""position"": ""2,0""}"
672,MOVE,X,"{""position"": ""0,2""}"
673,MOVE,O,"{""position"": ""1,0""}"
674,MOVE,X,"{""position"": ""2,2""}"
675,MOVE,O,"{""position"": ""1,2""}"
676,MOVE,X,"{""position"": ""1,1""}"
677,MOVE,O,"{""position"": ""0,0""}"
678,GAME_END,system,"{""result"": ""O""}"
679,GAME_START,system,{}
680,MOVE,X,"{""position"": ""1,0""}"
681,MOVE,O,"{""position"": ""2,0""}"
682,MOVE,X,"{""position"": ""1,2""}"
683,MOVE,O,"{""position"": ""2,1""}"
684,MOVE,X,"{""position"": ""0,1""}"
685,MOVE,O,"{""position"": ""2,2""}"
686,GAME_END,system,"{""result"": ""O""}"
687,GAME_START,system,{}
688,MOVE,X,"{""position"": ""0,0""}"
689,MOVE,O,"{""position"": ""2,2""}"
690,MOVE,X,"{""position"": ""1,1""}"
691,MOVE,O,"{""position"": ""1,2""}"
692,MOVE,X,"{""position"": ""1,0""}"
693,MOVE,O,"{""position"": ""2,0""}"
694,MOVE,X,"{""position"": ""0,1""}"
695,MOVE,O,"{""position"": ""0,2""}"
696,GAME_END,system,"{""result"": ""O""}"
697,GAME_START,system,{}
698,MOVE,X,"{""position"": ""0,0""}"
699,MOVE,O,"{""position"": ""2,0""}"
700,MOVE,X,"{""position"": ""0,2""}"
701,MOVE,O,"{""position"": ""1,1""}"
702,MOVE,X,"{""position"": ""0,1""}"
703,GAME_END,system,"{""result"": ""X""}"
704,GAME_START,system,{}
705,MOVE,X,"{""position"": ""0,1""}"
706,MOVE,O,"{""position"": ""0,0""}"
707,MOVE,X,"{""position"": ""1,2""}"
708,MOVE,O,"{""position"": ""2,0""}"
709,MOVE,X,"{""position"": ""2,2""}"
710,MOVE,O,"{""position"": ""2,1""}"
711,MOVE,X,"{""position"": ""0,2""}"
712,GAME_END,system,"{""result"": ""X""}"
713,GAME_START,system,{}
714,MOVE,X,"{""position"": ""2,0""}"
715,MOVE,O,"{""position"": ""2,2""}"
716,MOVE,X,"{""position"": ""1,2""}"
717,MOVE,O,"{""position"": ""0,1""}"
718,MOVE,X,"{""position"": ""0,2""}"
719,MOVE,O,"{""position"": ""1,0""}"
720,MOVE,X,"{""position"": ""2,1""}"
721,MOVE,O,"{""position"": ""1,1""}"
722,MOVE,X,"{""position"": ""0,0""}"
723,GAME_END,system,"{""result"": ""draw""}"
724,GAME_START,system,{}
725,MOVE,X,"{""position"": ""1,2""}"
726,MOVE,O,"{""position"": ""1,1""}"
727,MOVE,X,"{""position"": ""0,0""}"
728,MOVE,O,"{""position"": ""0,1""}"
729,MOVE,X,"{""position"": ""2,1""}"
730,MOVE,O,"{""position"": ""1,0""}"
731,MOVE,X,"{""position"": ""2,0""}"
732,MOVE,O,"{""position"": ""2,2""}"
733,MOVE,X,"{""position"": ""0,2""}"
734,GAME_END,system,"{""result"": ""draw""}"
735,GAME_START,system,{}
736,MOVE,X,"{""position"": ""0,0""}"
737,MOVE,O,"{""position"": ""2,0""}"
738,MOVE,X,"{""position"": ""2,1""}"
739,MOVE,O,"{""position"": ""1,2""}"
740,MOVE,X,"{""position"": ""1,0""}"
741,MOVE,O,"{""position"": ""2,2""}"
742,MOVE,X,"{""position"": ""0,1""}"
743,MOVE,O,"{""position"": ""1,1""}"
744,MOVE,X,"{""position"": ""0,2""}"
745,GAME_END,system,"{""result"": ""X""}"
746,GAME_START,system,{}
747,MOVE,X,"{""position"": ""2,0""}"
748,MOVE,O,"{""position"": ""0,0""}"
749,MOVE,X,"{""position"": ""2,1""}"
750,MOVE,O,"{""position"": ""1,2""}"
751,MOVE,X,"{""position"": ""1,0""}"
752,MOVE,O,"{""position"": ""2,2""}"
753,MOVE,X,"{""position"": ""0,1""}"
754,MOVE,O,"{""position"": ""1,1""}"
755,GAME_END,system,"{""result"": ""O""}"
756,GAME_START,system,{}
757,MOVE,X,"{""position"": ""1,1""}"
758,MOVE,O,"{""position"": ""2,0""}"
759,MOVE,X,"{""position"": ""1,0""}"
760,MOVE,O,"{""position"": ""0,2""}"
761,MOVE,X,"{""position"": ""0,1""}"
762,MOVE,O,"{""position"": ""1,2""}"
763,MOVE,X,"{""position"": ""2,2""}"
764,MOVE,O,"{""position"": ""0,0""}"
765,MOVE,X,"{""position"": ""2,1""}"
766,GAME_END,system,"{""result"": ""X""}"
767,GAME_START,system,{}
768,MOVE,X,"{""position"": ""0,1""}"
769,MOVE,O,"{""position"": ""2,1""}"
770,MOVE,X,"{""position"": ""2,2""}"
771,MOVE,O,"{""position"": ""1,2""}"
772,MOVE,X,"{""position"": ""1,0""}"
773,MOVE,O,"{""position"": ""0,2""}"
774,MOVE,X,"{""position"": ""2,0""}"
775,MOVE,O,"{""position"": ""1,1""}"
776,MOVE,X,"{""position"": ""0,0""}"
777,GAME_END,system,"{""result"": ""X""}"
778,GAME_START,system,{}
779,MOVE,X,"{""position"": ""2,1""}"
780,MOVE,O,"{""position"": ""0,1""}"
781,MOVE,X,"{""position"": ""2,2""}"
782,MOVE,O,"{""position"": ""0,0""}"
783,MOVE,X,"{""position"": ""1,0""}"
784,MOVE,O,"{""position"": ""1,2""}"
785,MOVE,X,"{""position"": ""0,2""}"
786,MOVE,O,"{""position"": ""1,1""}"
787,MOVE,X,"{""position"": ""2,0""}"
788,GAME_END,system,"{""result"": ""X""}"
789,GAME_START,system,{}
790,MOVE,X,"{""position"": ""1,1""}"
791,MOVE,O,"{""position"": ""0,1""}"
792,MOVE,X,"{""position"": ""2,0""}"
793,MOVE,O,"{""position"": ""1,2""}"
794,MOVE,X,"{""position"": ""2,2""}"
795,MOVE,O,"{""position"": ""2,1""}"
796,MOVE,X,"{""position"": ""0,0""}"
797,GAME_END,system,"{""result"": ""X""}"
798,GAME_START,system,{}
799,MOVE,X,"{""position"": ""0,2""}"
800,MOVE,O,"{""position"": ""2,2""}"
801,MOVE,X,"{""position"": ""0,1""}"
802,MOVE,O,"{""position"": ""2,0""}"
803,MOVE,X,"{""position"": ""1,1""}"
804,MOVE,O,"{""position"": ""1,0""}"
805,MOVE,X,"{""position"": ""1,2""}"
806,MOVE,O,"{""position"": ""2,1""}"
807,GAME_END,system,"{""result"": ""O""}"
808,GAME_START,system,{}
809,MOVE,X,"{""position"": ""0,0""}"
810,MOVE,O,"{""position"": ""2,2""}"
811,MOVE,X,"{""position"": ""2,0""}"
812,MOVE,O,"{""position"": ""0,1""}"
813,MOVE,X,"{""position"": ""2,1""}"
814,MOVE,O,"{""position"": ""1,1""}"
815,MOVE,X,"{""position"": ""1,2""}"
816,MOVE,O,"{""position"": ""1,0""}"
817,MOVE,X,"{""position"": ""0,2""}"
818,GAME_END,system,"{""result"": ""draw""}"
819,GAME_START,system,{}
820,MOVE,X,"{""position"": ""2,2""}"
821,MOVE,O,"{""position"": ""0,2""}"
822,MOVE,X,"{""position"": ""1,1""}"
823,MOVE,O,"{""position"": ""2,1""}"
824,MOVE,X,"{""position"": ""1,0""}"
825,MOVE,O,"{""position"": ""0,0""}"
826,MOVE,X,"{""position"": ""1,2""}"
827,GAME_END,system,"{""result"": ""X""}"
828,GAME_START,system,{}
829,MOVE,X,"{""position"": ""1,2""}"
830,MOVE,O,"{""position"": ""0,1""}"
831,MOVE,X,"{""position"": ""0,0""}"
832,MOVE,O,"{""position"": ""2,2""}"
833,MOVE,X,"{""position"": ""1,1""}"
834,MOVE,O,"{""position"": ""2,0""}"
835,MOVE,X,"{""position"": ""0,2""}"
836,MOVE,O,"{""position"": ""2,1""}"
837,GAME_END,system,"{""result"": ""O""}"
838,GAME_START,system,{}
839,MOVE,X,"{""position"": ""2,0""}"
840,MOVE,O,"{""position"": ""2,1""}"
841,MOVE,X,"{""position"": ""0,1""}"
842,MOVE,O,"{""position"": ""1,1""}"
843,MOVE,X,"{""position"": ""1,2""}"
844,MOVE,O,"{""position"": ""0,2""}"
845,MOVE,X,"{""position"": ""0,0""}"
846,MOVE,O,"{""position"": ""2,2""}"
847,MOVE,X,"{""position"": ""1,0""}"
848,GAME_END,system,"{""result"": ""X""}"
849,GAME_START,system,{}
850,MOVE,X,"{""position"": ""0,0""}"
851,MOVE,O,"{""position"": ""2,0""}"
852,MOVE,X,"{""position"": ""2,1""}"
853,MOVE,O,"{""position"": ""1,2""}"
854,MOVE,X,"{""position"": ""1,1""}"
855,MOVE,O,"{""position"": ""0,2""}"
856,MOVE,X,"{""position"": ""1,0""}"
857,MOVE,O,"{""position"": ""2,2""}"
858,GAME_END,system,"{""result"": ""O""}"
859,GAME_START,system,{}
860,MOVE,X,"{""position"": ""2,1""}"
861,MOVE,O,"{""position"": ""1,2""}"
862,MOVE,X,"{""position"": ""0,1""}"
863,MOVE,O,"{""position"": ""1,0""}"
864,MOVE,X,"{""position"": ""0,2""}"
865,MOVE,O,"{""position"": ""0,0""}"
866,MOVE,X,"{""position"": ""2,2""}"
867,MOVE,O,"{""position"": ""2,0""}"
868,GAME_END,system,"{""result"": ""O""}"
869,GAME_START,system,{}
870,MOVE,X,"{""position"": ""1,1""}"
871,MOVE,O,"{""position"": ""0,2""}"
872,MOVE,X,"{""position"": ""2,2""}"
873,MOVE,O,"{""position"": ""0,1""}"
874,MOVE,X,"{""position"": ""0,0""}"
875,GAME_END,system,"{""result"": ""X""}"
876,GAME_START,system,{}
877,MOVE,X,"{""position"": ""2,2""}"
878,MOVE,O,"{""position"": ""2,1""}"
879,MOVE,X,"{""position"": ""0,1""}"
880,MOVE,O,"{""position"": ""1,1""}"
881,MOVE,X,"{""position"": ""0,0""}"
882,MOVE,O,"{""position"": ""1,0""}"
883,MOVE,X,"{""position"": ""1,2""}"
884,MOVE,O,"{""position"": ""0,2""}"
885,MOVE,X,"{""position"": ""2,0""}"
886,GAME_END,system,"{""result"": ""draw""}"
887,GAME_START,system,{}
888,MOVE,X,"{""position"": ""1,1""}"
889,MOVE,O,"{""position"": ""1,0""}"
890,MOVE,X,"{""position"": ""2,1""}"
891,MOVE,O,"{""position"": ""0,2""}"
892,MOVE,X,"{""position"": ""0,1""}"
893,GAME_END,system,"{""result"": ""X""}"
894,GAME_START,system,{}
895,MOVE,X,"{""position"": ""2,0""}"
896,MOVE,O,"{""position"": ""2,2""}"
897,MOVE,X,"{""position"": ""1,0""}"
898,MOVE,O,"{""position"": ""0,0""}"
899,MOVE,X,"{""position"": ""2,1""}"
900,MOVE,O,"{""position"": ""0,1""}"
901,MOVE,X,"{""position"": ""1,2""}"
902,MOVE,O,"{""position"": ""0,2""}"
903,GAME_END,system,"{""result"": ""O""}"
904,GAME_START,system,{}
905,MOVE,X,"{""position"": ""2,1""}"
906,MOVE,O,"{""position"": ""0,2""}"
907,MOVE,X,"{""position"": ""0,0""}"
908,MOVE,O,"{""position"": ""2,2""}"
909,MOVE,X,"{""position"": ""1,1""}"
910,MOVE,O,"{""position"": ""0,1""}"
911,MOVE,X,"{""position"": ""2,0""}"
912,MOVE,O,"{""position"": ""1,2""}"
913,GAME_END,system,"{""result"": ""O""}"
914,GAME_START,system,{}
915,MOVE,X,"{""position"": ""1,2""}"
916,MOVE,O,"{""position"": ""0,0""}"
917,MOVE,X,"{""position"": ""1,0""}"
918,MOVE,O,"{""position"": ""0,1""}"
919,MOVE,X,"{""position"": ""2,2""}"
920,MOVE,O,"{""position"": ""1,1""}"
921,MOVE,X,"{""position"": ""2,1""}"
922,MOVE,O,"{""position"": ""0,2""}"
923,GAME_END,system,"{""result"": ""O""}"
924,GAME_START,system,{}
925,MOVE,X,"{""position"": ""1,0""}"
926,MOVE,O,"{""position"": ""2,0""}"
927,MOVE,X,"{""position"": ""1,1""}"
928,MOVE,O,"{""position"": ""2,2""}"
929,MOVE,X,"{""position"": ""0,2""}"
930,MOVE,O,"{""position"": ""2,1""}"
931,GAME_END,system,"{""result"": ""O""}"
932,GAME_START,system,{}
933,MOVE,X,"{""position"": ""2,1""}"
934,MOVE,O,"{""position"": ""0,2""}"
935,MOVE,X,"{""position"": ""1,0""}"
936,MOVE,O,"{""position"": ""2,0""}"
937,MOVE,X,"{""position"": ""2,2""}"
938,MOVE,O,"{""position"": ""1,2""}"
939,MOVE,X,"{""position"": ""0,0""}"
940,MOVE,O,"{""position"": ""0,1""}"
941,MOVE,X,"{""position"": ""1,1""}"
942,GAME_END,system,"{""result"": ""X""}"
943,GAME_START,system,{}
944,MOVE,X,"{""position"": ""1,0""}"
945,MOVE,O,"{""position"": ""2,2""}"
946,MOVE,X,"{""position"": ""2,0""}"
947,MOVE,O,"{""position"": ""2,1""}"
948,MOVE,X,"{""position"": ""1,2""}"
949,MOVE,O,"{""position"": ""0,0""}"
950,MOVE,X,"{""position"": ""1,1""}"
951,GAME_END,system,"{""result"": ""X""}"
952,GAME_START,system,{}
953,MOVE,X,"{""position"": ""1,0""}"
954,MOVE,O,"{""position"": ""1,2""}"
955,MOVE,X,"{""position"": ""0,2""}"
956,MOVE,O,"{""position"": ""0,1""}"
957,MOVE,X,"{""position"": ""2,2""}"
958,MOVE,O,"{""position"": ""2,1""}"
959,MOVE,X,"{""position"": ""1,1""}"
960,MOVE,O,"{""position"": ""0,0""}"
961,MOVE,X,"{""position"": ""2,0""}"
962,GAME_END,system,"{""result"": ""X""}"
963,GAME_START,system,{}
964,MOVE,X,"{""position"": ""2,0""}"
965,MOVE,O,"{""position"": ""0,2""}"
966,MOVE,X,"{""position"": ""0,1""}"
967,MOVE,O,"{""position"": ""1,2""}"
968,MOVE,X,"{""position"": ""2,1""}"
969,MOVE,O,"{""position"": ""1,1""}"
970,MOVE,X,"{""position"": ""0,0""}"
971,MOVE,O,"{""position"": ""1,0""}"
972,GAME_END,system,"{""result"": ""O""}"
973,GAME_START,system,{}
974,MOVE,X,"{""position"": ""0,1""}"
975,MOVE,O,"{""position"": ""1,1""}"
976,MOVE,X,"{""position"": ""2,2""}"
977,MOVE,O,"{""position"": ""0,2""}"
978,MOVE,X,"{""position"": ""1,0""}"
979,MOVE,O,"{""position"": ""2,1""}"
980,MOVE,X,"{""position"": ""2,0""}"
981,MOVE,O,"{""position"": ""0,0""}"
982,MOVE,X,"{""position"": ""1,2""}"
983,GAME_END,system,"{""result"": ""draw""}"
984,GAME_START,system,{}
985,MOVE,X,"{""position"": ""1,1""}"
986,MOVE,O,"{""position"": ""0,1""}"
987,MOVE,X,"{""position"": ""2,0""}"
988,MOVE,O,"{""position"": ""1,2""}"
989,MOVE,X,"{""position"": ""2,2""}"
990,MOVE,O,"{""position"": ""1,0""}"
991,MOVE,X,"{""position"": ""2,1""}"
992,GAME_END,system,"{""result"": ""X""}"
993,GAME_START,system,{}
994,MOVE,X,"{""position"": ""2,2""}"
995,MOVE,O,"{""position"": ""0,0""}"
996,MOVE,X,"{""position"": ""0,2""}"
997,MOVE,O,"{""position"": ""2,1""}"
998,MOVE,X,"{""position"": ""2,0""}"
999,MOVE,O,"{""position"": ""0,1""}"
1000,MOVE,X,"{""position"": ""1,0""}"
1001,MOVE,O,"{""position"": ""1,2""}"
1002,MOVE,X,"{""position"": ""1,1""}"
1003,GAME_END,system,"{""result"": ""X""}"
1004,GAME_START,system,{}
1005,MOVE,X,"{""position"": ""1,1""}"
1006,MOVE,O,"{""position"": ""2,1""}"
1007,MOVE,X,"{""position"": ""2,2""}"
1008,MOVE,O,"{""position"": ""1,2""}"
1009,MOVE,X,"{""position"": ""1,0""}"
1010,MOVE,O,"{""position"": ""0,2""}"
1011,MOVE,X,"{""position"": ""0,0""}"
1012,GAME_END,system,"{""result"": ""X""}"
1013,GAME_START,system,{}
1014,MOVE,X,"{""position"": ""1,1""}"
1015,MOVE,O,"{""position"": ""1,2""}"
1016,MOVE,X,"{""position"": ""0,0""}"
1017,MOVE,O,"{""position"": ""1,0""}"
1018,MOVE,X,"{""position"": ""0,1""}"
1019,MOVE,O,"{""position"": ""2,0""}"
1020,MOVE,X,"{""position"": ""2,1""}"
1021,GAME_END,system,"{""result"": ""X""}"
1022,GAME_START,system,{}
1023,MOVE,X,"{""position"": ""0,2""}"
1024,MOVE,O,"{""position"": ""1,2""}"
1025,MOVE,X,"{""position"": ""1,1""}"
1026,MOVE,O,"{""position"": ""2,1""}"
1027,MOVE,X,"{""position"": ""0,1""}"
1028,MOVE,O,"{""position"": ""0,0""}"
1029,MOVE,X,"{""position"": ""1,0""}"
1030,MOVE,O,"{""position"": ""2,0""}"
1031,MOVE,X,"{""position"": ""2,2""}"
1032,GAME_END,system,"{""result"": ""draw""}"
1033,GAME_START,system,{}
1034,MOVE,X,"{""position"": ""0,1""}"
1035,MOVE,O,"{""position"": ""0,0""}"
1036,MOVE,X,"{""position"": ""1,2""}"
1037,MOVE,O,"{""position"": ""2,0""}"
1038,MOVE,X,"{""position"": ""2,1""}"
1039,MOVE,O,"{""position"": ""2,2""}"
1040,MOVE,X,"{""position"": ""1,1""}"
1041,GAME_END,system,"{""result"": ""X""}"
1042,GAME_START,system,{}
1043,MOVE,X,"{""position"": ""1,2""}"
1044,MOVE,O,"{""position"": ""1,1""}"
1045,MOVE,X,"{""position"": ""1,0""}"
1046,MOVE,O,"{""position"": ""0,2""}"
1047,MOVE,X,"{""position"": ""0,1""}"
1048,MOVE,O,"{""position"": ""2,2""}"
1049,MOVE,X,"{""position"": ""2,1""}"
1050,MOVE,O,"{""position"": ""2,0""}"
1051,GAME_END,system,"{""result"": ""O""}"
1052,GAME_START,system,{}
1053,MOVE,X,"{""position"": ""2,0""}"
1054,MOVE,O,"{""position"": ""1,2""}"
1055,MOVE,X,"{""position"": ""0,0""}"
1056,MOVE,O,"{""position"": ""0,2""}"
1057,MOVE,X,"{""position"": ""2,1""}"
1058,MOVE,O,"{""position"": ""2,2""}"
1059,GAME_END,system,"{""result"": ""O""}"
1060,GAME_START,system,{}
1061,MOVE,X,"{""position"": ""2,1""}"
1062,MOVE,O,"{""position"": ""0,2""}"
1063,MOVE,X,"{""position"": ""0,1""}"
1064,MOVE,O,"{""position"": ""2,0""}"
1065,MOVE,X,"{""position"": ""1,2""}"
1066,MOVE,O,"{""position"": ""0,0""}"
1067,MOVE,X,"{""position"": ""1,1""}"
1068,GAME_END,system,"{""result"": ""X""}"
1069,GAME_START,system,{}
1070,MOVE,X,"{""position"": ""1,0""}"
1071,MOVE,O,"{""position"": ""1,2""}"
1072,MOVE,X,"{""position"": ""0,0""}"
1073,MOVE,O,"{""position"": ""2,0""}"
1074,MOVE,X,"{""position"": ""2,2""}"
1075,MOVE,O,"{""position"": ""2,1""}"
1076,MOVE,X,"{""position"": ""1,1""}"
1077,GAME_END,system,"{""result"": ""X""}"
1078,GAME_START,system,{}
1079,MOVE,X,"{""position"": ""1,0""}"
1080,MOVE,O,"{""position"": ""2,2""}"
1081,MOVE,X,"{""position"": ""2,1""}"
1082,MOVE,O,"{""position"": ""0,1""}"
1083,MOVE,X,"{""position"": ""1,2""}"
1084,MOVE,O,"{""position"": ""1,1""}"
1085,MOVE,X,"{""position"": ""0,2""}"
1086,MOVE,O,"{""position"": ""0,0""}"
1087,GAME_END,system,"{""result"": ""O""}"
1088,GAME_START,system,{}
1089,MOVE,X,"{""position"": ""0,2""}"
1090,MOVE,O,"{""position"": ""1,1""}"
1091,MOVE,X,"{""position"": ""0,0""}"
1092,MOVE,O,"{""position"": ""2,0""}"
1093,MOVE,X,"{""position"": ""0,1""}"
1094,GAME_END,system,"{""result"": ""X""}"
1095,GAME_START,system,{}
1096,MOVE,X,"{""position"": ""1,0""}"
1097,MOVE,O,"{""position"": ""0,1""}"
1098,MOVE,X,"{""position"": ""2,1""}"
1099,MOVE,O,"{""position"": ""1,2""}"
1100,MOVE,X,"{""position"": ""0,0""}"
1101,MOVE,O,"{""position"": ""2,0""}"
1102,MOVE,X,"{""position"": ""1,1""}"
1103,MOVE,O,"{""position"": ""0,2""}"
1104,MOVE,X,"{""position"": ""2,2""}"
1105,GAME_END,system,"{""result"": ""X""}"
1106,GAME_START,system,{}
1107,MOVE,X,"{""position"": ""1,0""}"
1108,MOVE,O,"{""position"": ""2,0""}"
1109,MOVE,X,"{""position"": ""0,2""}"
1110,MOVE,O,"{""position"": ""2,2""}"
1111,MOVE,X,"{""position"": ""1,1""}"
1112,MOVE,O,"{""position"": ""0,0""}"
1113,MOVE,X,"{""position"": ""2,1""}"
1114,MOVE,O,"{""position"": ""0,1""}"
1115,MOVE,X,"{""position"": ""1,2""}"
1116,GAME_END,system,"{""result"": ""X""}"
1117,GAME_START,system,{}
1118,MOVE,X,"{""position"": ""0,1""}"
1119,MOVE,O,"{""position"": ""1,2""}"
1120,MOVE,X,"{""position"": ""2,2""}"
1121,MOVE,O,"{""position"": ""2,1""}"
1122,MOVE,X,"{""position"": ""2,0""}"
1123,MOVE,O,"{""position"": ""0,0""}"
1124,MOVE,X,"{""position"": ""1,0""}"
1125,MOVE,O,"{""position"": ""1,1""}"
1126,MOVE,X,"{""position"": ""0,2""}"
1127,GAME_END,system,"{""result"": ""draw""}"
1128,GAME_START,system,{}
1129,MOVE,X,"{""position"": ""1,1""}"
1130,MOVE,O,"{""position"": ""0,2""}"
1131,MOVE,X,"{""position"": ""0,1""}"
1132,MOVE,O,"{""position"": ""2,2""}"
1133,MOVE,X,"{""position"": ""2,1""}"
1134,GAME_END,system,"{""result"": ""X""}"
1135,GAME_START,system,{}
1136,MOVE,X,"{""position"": ""0,2""}"
1137,MOVE,O,"{""position"": ""1,2""}"
1138,MOVE,X,"{""position"": ""2,2""}"
1139,MOVE,O,"{""position"": ""0,1""}"
1140,MOVE,X,"{""position"": ""1,0""}"
1141,MOVE,O,"{""position"": ""2,1""}"
1142,MOVE,X,"{""position"": ""2,0""}"
1143,MOVE,O,"{""position"": ""1,1""}"
1144,GAME_END,system,"{""result"": ""O""}"
1145,GAME_START,system,{}
1146,MOVE,X,"{""position"": ""2,1""}"
1147,MOVE,O,"{""position"": ""2,0""}"
1148,MOVE,X,"{""position"": ""1,1""}"
1149,MOVE,O,"{""position"": ""0,2""}"
1150,MOVE,X,"{""position"": ""0,1""}"
1151,GAME_END,system,"{""result"": ""X""}"
1152,GAME_START,system,{}
1153,MOVE,X,"{""position"": ""1,2""}"
1154,MOVE,O,"{""position"": ""0,2""}"
1155,MOVE,X,"{""position"": ""1,0""}"
1156,MOVE,O,"{""position"": ""2,1""}"
1157,MOVE,X,"{""position"": ""2,0""}"
1158,MOVE,O,"{""position"": ""0,1""}"
1159,MOVE,X,"{""position"": ""2,2""}"
1160,MOVE,O,"{""position"": ""1,1""}"
1161,GAME_END,system,"{""result"": ""O""}"
1162,GAME_START,system,{}
1163,MOVE,X,"{""position"": ""0,0""}"
1164,MOVE,O,"{""position"": ""1,1""}"
1165,MOVE,X,"{""position"": ""1,2""}"
1166,MOVE,O,"{""position"": ""0,1""}"
1167,MOVE,X,"{""position"": ""2,2""}"
1168,MOVE,O,"{""position"": ""2,0""}"
1169,MOVE,X,"{""position"": ""0,2""}"
1170,GAME_END,system,"{""result"": ""X""}"
1171,GAME_START,system,{}
1172,MOVE,X,"{""position"": ""0,1""}"
1173,MOVE,O,"{""position"": ""1,1""}"
1174,MOVE,X,"{""position"": ""1,0""}"
1175,MOVE,O,"{""position"": ""2,1""}"
1176,MOVE,X,"{""position"": ""1,2""}"
1177,MOVE,O,"{""position"": ""0,0""}"
1178,MOVE,X,"{""position"": ""0,2""}"
1179,MOVE,O,"{""position"": ""2,2""}"
1180,GAME_END,system,"{""result"": ""O""}"
1181,GAME_START,system,{}
1182,MOVE,X,"{""position"": ""2,1""}"
1183,MOVE,O,"{""position"": ""1,2""}"
1184,MOVE,X,"{""position"": ""1,0""}"
1185,MOVE,O,"{""position"": ""1,1""}"
1186,MOVE,X,"{""position"": ""0,2""}"
1187,MOVE,O,"{""position"": ""2,0""}"
1188,MOVE,X,"{""position"": ""2,2""}"
1189,MOVE,O,"{""position"": ""0,1""}"
1190,MOVE,X,"{""position"": ""0,0""}"
1191,GAME_END,system,"{""result"": ""draw""}"
1192,GAME_START,system,{}
1193,MOVE,X,"{""position"": ""0,0""}"
1194,MOVE,O,"{""position"": ""1,2""}"
1195,MOVE,X,"{""position"": ""1,1""}"
1196,MOVE,O,"{""position"": ""2,2""}"
1197,MOVE,X,"{""position"": ""1,0""}"
1198,MOVE,O,"{""position"": ""0,2""}"
1199,GAME_END,system,"{""result"": ""O""}"
1200,GAME_START,system,{}
1201,MOVE,X,"{""position"": ""0,1""}"
1202,MOVE,O,"{""position"": ""1,1""}"
1203,MOVE,X,"{""position"": ""2,1""}"
1204,MOVE,O,"{""position"": ""2,2""}"
