cycle,event_type,agent_id,context
377,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OOXXXOX--""}"
378,GAME_START,system,{}
379,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
380,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-X------""}"
381,MOVE,X,"{""position"": ""1,1"", ""board"": ""O-X-X----""}"
382,MOVE,O,"{""position"": ""2,1"", ""board"": ""O-X-X--O-""}"
383,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXX-X--O-""}"
384,MOVE,O,"{""position"": ""1,0"", ""board"": ""OXXOX--O-""}"
385,MOVE,X,"{""position"": ""2,0"", ""board"": ""OXXOX-XO-""}"
386,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OXXOX-XO-""}"
387,GAME_START,system,{}
388,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
389,MOVE,O,"{""position"": ""2,2"", ""board"": ""-----X--O""}"
390,MOVE,X,"{""position"": ""2,1"", ""board"": ""-----X-XO""}"
391,MOVE,O,"{""position"": ""2,0"", ""board"": ""-----XOXO""}"
392,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-XOXO""}"
393,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OX-XOXO""}"
394,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-OX-XOXO""}"
395,MOVE,O,"{""position"": ""0,1"", ""board"": ""XOOX-XOXO""}"
396,MOVE,X,"{""position"": ""1,1"", ""board"": ""XOOXXXOXO""}"
397,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOOXXXOXO""}"
398,GAME_START,system,{}
399,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
400,MOVE,O,"{""position"": ""2,1"", ""board"": ""--X----O-""}"
401,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-X----O-""}"
402,MOVE,O,"{""position"": ""2,0"", ""board"": ""X-X---OO-""}"
403,MOVE,X,"{""position"": ""1,2"", ""board"": ""X-X--XOO-""}"
404,MOVE,O,"{""position"": ""1,1"", ""board"": ""X-X-OXOO-""}"
405,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXX-OXOO-""}"
406,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXX-OXOO-""}"
407,GAME_START,system,{}
408,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
409,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-X------""}"
410,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXX------""}"
411,MOVE,O,"{""position"": ""2,1"", ""board"": ""OXX----O-""}"
412,MOVE,X,"{""position"": ""1,0"", ""board"": ""OXXX---O-""}"
413,MOVE,O,"{""position"": ""1,2"", ""board"": ""OXXX-O-O-""}"
414,MOVE,X,"{""position"": ""1,1"", ""board"": ""OXXXXO-O-""}"
415,MOVE,O,"{""position"": ""2,2"", ""board"": ""OXXXXO-OO""}"
416,MOVE,X,"{""position"": ""2,0"", ""board"": ""OXXXXOXOO""}"
417,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OXXXXOXOO""}"
418,GAME_START,system,{}
419,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
420,MOVE,O,"{""position"": ""1,0"", ""board"": ""-X-O-----""}"
421,MOVE,X,"{""position"": ""0,2"", ""board"": ""-XXO-----""}"
422,MOVE,O,"{""position"": ""1,1"", ""board"": ""-XXOO----""}"
423,MOVE,X,"{""position"": ""2,1"", ""board"": ""-XXOO--X-""}"
424,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXXOO--X-""}"
425,MOVE,X,"{""position"": ""2,0"", ""board"": ""OXXOO-XX-""}"
426,MOVE,O,"{""position"": ""1,2"", ""board"": ""OXXOOOXX-""}"
427,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXOOOXX-""}"
428,GAME_START,system,{}
429,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
430,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-X------""}"
431,MOVE,X,"{""position"": ""2,1"", ""board"": ""O-X----X-""}"
432,MOVE,O,"{""position"": ""1,2"", ""board"": ""O-X--O-X-""}"
433,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXX--O-X-""}"
434,MOVE,O,"{""position"": ""1,1"", ""board"": ""OXX-OO-X-""}"
435,MOVE,X,"{""position"": ""2,2"", ""board"": ""OXX-OO-XX""}"
436,MOVE,O,"{""position"": ""1,0"", ""board"": ""OXXOOO-XX""}"
437,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXOOO-XX""}"
438,GAME_START,system,{}
439,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
440,MOVE,O,"{""position"": ""1,1"", ""board"": ""---XO----""}"
441,MOVE,X,"{""position"": ""1,2"", ""board"": ""---XOX---""}"
442,MOVE,O,"{""position"": ""0,2"", ""board"": ""--OXOX---""}"
443,MOVE,X,"{""position"": ""2,2"", ""board"": ""--OXOX--X""}"
444,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OOXOX--X""}"
445,MOVE,X,"{""position"": ""2,1"", ""board"": ""-OOXOX-XX""}"
446,MOVE,O,"{""position"": ""0,0"", ""board"": ""OOOXOX-XX""}"
447,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OOOXOX-XX""}"
448,GAME_START,system,{}
449,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
450,MOVE,O,"{""position"": ""1,0"", ""board"": ""---O-X---""}"
451,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-O-X---""}"
452,MOVE,O,"{""position"": ""2,0"", ""board"": ""-X-O-XO--""}"
453,MOVE,X,"{""position"": ""2,1"", ""board"": ""-X-O-XOX-""}"
454,MOVE,O,"{""position"": ""1,1"", ""board"": ""-X-OOXOX-""}"
455,MOVE,X,"{""position"": ""2,2"", ""board"": ""-X-OOXOXX""}"
456,MOVE,O,"{""position"": ""0,0"", ""board"": ""OX-OOXOXX""}"
457,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OX-OOXOXX""}"
458,GAME_START,system,{}
459,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
460,MOVE,O,"{""position"": ""2,0"", ""board"": ""--X---O--""}"
461,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-X---O--""}"
462,MOVE,O,"{""position"": ""2,2"", ""board"": ""X-X---O-O""}"
463,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXX---O-O""}"
464,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXX---O-O""}"
465,GAME_START,system,{}
466,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
467,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O-X-----""}"
468,MOVE,X,"{""position"": ""2,1"", ""board"": ""-O-X---X-""}"
469,MOVE,O,"{""position"": ""0,2"", ""board"": ""-OOX---X-""}"
470,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOOX---X-""}"
471,MOVE,O,"{""position"": ""2,0"", ""board"": ""XOOX--OX-""}"
472,MOVE,X,"{""position"": ""1,1"", ""board"": ""XOOXX-OX-""}"
473,MOVE,O,"{""position"": ""1,2"", ""board"": ""XOOXXOOX-""}"
474,MOVE,X,"{""position"": ""2,2"", ""board"": ""XOOXXOOXX""}"
475,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOOXXOOXX""}"
476,GAME_START,system,{}
477,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
478,MOVE,O,"{""position"": ""2,2"", ""board"": ""--X-----O""}"
479,MOVE,X,"{""position"": ""1,2"", ""board"": ""--X--X--O""}"
480,MOVE,O,"{""position"": ""1,1"", ""board"": ""--X-OX--O""}"
481,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-X-OX--O""}"
482,MOVE,O,"{""position"": ""2,1"", ""board"": ""X-X-OX-OO""}"
483,MOVE,X,"{""position"": ""2,0"", ""board"": ""X-X-OXXOO""}"
484,MOVE,O,"{""position"": ""1,0"", ""board"": ""X-XOOXXOO""}"
485,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXXOOXXOO""}"
486,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXXOOXXOO""}"
487,GAME_START,system,{}
488,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----X---""}"
489,MOVE,O,"{""position"": ""1,1"", ""board"": ""----OX---""}"
490,MOVE,X,"{""position"": ""1,0"", ""board"": ""---XOX---""}"
491,MOVE,O,"{""position"": ""2,1"", ""board"": ""---XOX-O-""}"
492,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-XOX-O-""}"
493,MOVE,O,"{""position"": ""0,0"", ""board"": ""OX-XOX-O-""}"
494,MOVE,X,"{""position"": ""2,2"", ""board"": ""OX-XOX-OX""}"
495,MOVE,O,"{""position"": ""0,2"", ""board"": ""OXOXOX-OX""}"
496,MOVE,X,"{""position"": ""2,0"", ""board"": ""OXOXOXXOX""}"
497,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""OXOXOXXOX""}"
498,GAME_START,system,{}
499,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
500,MOVE,O,"{""position"": ""1,0"", ""board"": ""---O---X-""}"
501,MOVE,X,"{""position"": ""2,2"", ""board"": ""---O---XX""}"
502,MOVE,O,"{""position"": ""2,0"", ""board"": ""---O--OXX""}"
503,MOVE,X,"{""position"": ""1,1"", ""board"": ""---OX-OXX""}"
504,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O-OX-OXX""}"
505,MOVE,X,"{""position"": ""1,2"", ""board"": ""-O-OXXOXX""}"
506,MOVE,O,"{""position"": ""0,0"", ""board"": ""OO-OXXOXX""}"
507,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OO-OXXOXX""}"
508,GAME_START,system,{}
509,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
510,MOVE,O,"{""position"": ""2,2"", ""board"": ""------X-O""}"
511,MOVE,X,"{""position"": ""2,1"", ""board"": ""------XXO""}"
512,MOVE,O,"{""position"": ""1,2"", ""board"": ""-----OXXO""}"
513,MOVE,X,"{""position"": ""1,1"", ""board"": ""----XOXXO""}"
514,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-XOXXO""}"
515,GAME_END,system,"{""result"": ""O"", ""final_board"": ""--O-XOXXO""}"
516,GAME_START,system,{}
517,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
518,MOVE,O,"{""position"": ""2,1"", ""board"": ""---X---O-""}"
519,MOVE,X,"{""position"": ""2,0"", ""board"": ""---X--XO-""}"
520,MOVE,O,"{""position"": ""2,2"", ""board"": ""---X--XOO""}"
521,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-X--XOO""}"
522,MOVE,O,"{""position"": ""0,0"", ""board"": ""OX-X--XOO""}"
523,MOVE,X,"{""position"": ""1,2"", ""board"": ""OX-X-XXOO""}"
524,MOVE,O,"{""position"": ""1,1"", ""board"": ""OX-XOXXOO""}"
525,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OX-XOXXOO""}"
526,GAME_START,system,{}
527,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
528,MOVE,O,"{""position"": ""2,1"", ""board"": ""--X----O-""}"
529,MOVE,X,"{""position"": ""1,0"", ""board"": ""--XX---O-""}"
530,MOVE,O,"{""position"": ""2,0"", ""board"": ""--XX--OO-""}"
531,MOVE,X,"{""position"": ""0,1"", ""board"": ""-XXX--OO-""}"
532,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXXX--OO-""}"
533,MOVE,X,"{""position"": ""1,1"", ""board"": ""OXXXX-OO-""}"
534,MOVE,O,"{""position"": ""2,2"", ""board"": ""OXXXX-OOO""}"
535,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXXX-OOO""}"
536,GAME_START,system,{}
537,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
538,MOVE,O,"{""position"": ""1,0"", ""board"": ""---OX----""}"
539,MOVE,X,"{""position"": ""2,1"", ""board"": ""---OX--X-""}"
540,MOVE,O,"{""position"": ""2,2"", ""board"": ""---OX--XO""}"
541,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-OX--XO""}"
542,GAME_END,system,"{""result"": ""X"", ""final_board"": ""-X-OX--XO""}"
543,GAME_START,system,{}
544,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
545,MOVE,O,"{""position"": ""2,0"", ""board"": ""--X---O--""}"
546,MOVE,X,"{""position"": ""1,1"", ""board"": ""--X-X-O--""}"
547,MOVE,O,"{""position"": ""1,0"", ""board"": ""--XOX-O--""}"
548,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-XOX-O--""}"
549,MOVE,O,"{""position"": ""2,2"", ""board"": ""X-XOX-O-O""}"
550,MOVE,X,"{""position"": ""2,1"", ""board"": ""X-XOX-OXO""}"
551,MOVE,O,"{""position"": ""0,1"", ""board"": ""XOXOX-OXO""}"
552,MOVE,X,"{""position"": ""1,2"", ""board"": ""XOXOXXOXO""}"
553,GAME_END,system,"{""result"": ""draw"", ""final_board"": ""XOXOXXOXO""}"
554,GAME_START,system,{}
555,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
556,MOVE,O,"{""position"": ""0,1"", ""board"": ""XO-------""}"
557,MOVE,X,"{""position"": ""2,2"", ""board"": ""XO------X""}"
558,MOVE,O,"{""position"": ""1,1"", ""board"": ""XO--O---X""}"
559,MOVE,X,"{""position"": ""1,2"", ""board"": ""XO--OX--X""}"
560,MOVE,O,"{""position"": ""1,0"", ""board"": ""XO-OOX--X""}"
561,MOVE,X,"{""position"": ""2,1"", ""board"": ""XO-OOX-XX""}"
562,MOVE,O,"{""position"": ""2,0"", ""board"": ""XO-OOXOXX""}"
563,MOVE,X,"{""position"": ""0,2"", ""board"": ""XOXOOXOXX""}"
564,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOXOOXOXX""}"
565,GAME_START,system,{}
566,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
567,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O-----X-""}"
568,MOVE,X,"{""position"": ""0,2"", ""board"": ""-OX----X-""}"
569,MOVE,O,"{""position"": ""1,0"", ""board"": ""-OXO---X-""}"
570,MOVE,X,"{""position"": ""2,0"", ""board"": ""-OXO--XX-""}"
571,MOVE,O,"{""position"": ""0,0"", ""board"": ""OOXO--XX-""}"
572,MOVE,X,"{""position"": ""2,2"", ""board"": ""OOXO--XXX""}"
573,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OOXO--XXX""}"
574,GAME_START,system,{}
575,MOVE,X,"{""position"": ""1,0"", ""board"": ""---X-----""}"
576,MOVE,O,"{""position"": ""1,1"", ""board"": ""---XO----""}"
577,MOVE,X,"{""position"": ""2,2"", ""board"": ""---XO---X""}"
578,MOVE,O,"{""position"": ""2,0"", ""board"": ""---XO-O-X""}"
579,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-XO-O-X""}"
580,MOVE,O,"{""position"": ""2,1"", ""board"": ""-X-XO-OOX""}"
581,MOVE,X,"{""position"": ""0,2"", ""board"": ""-XXXO-OOX""}"
582,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXXXO-OOX""}"
583,MOVE,X,"{""position"": ""1,2"", ""board"": ""OXXXOXOOX""}"
584,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OXXXOXOOX""}"
585,GAME_START,system,{}
586,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
587,MOVE,O,"{""position"": ""1,2"", ""board"": ""-----O--X""}"
588,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X---O--X""}"
589,MOVE,O,"{""position"": ""1,0"", ""board"": ""-X-O-O--X""}"
590,MOVE,X,"{""position"": ""0,2"", ""board"": ""-XXO-O--X""}"
591,MOVE,O,"{""position"": ""0,0"", ""board"": ""OXXO-O--X""}"
592,MOVE,X,"{""position"": ""2,0"", ""board"": ""OXXO-OX-X""}"
593,MOVE,O,"{""position"": ""1,1"", ""board"": ""OXXOOOX-X""}"
594,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXOOOX-X""}"
595,GAME_START,system,{}
596,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X----""}"
597,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-X----""}"
598,MOVE,X,"{""position"": ""2,0"", ""board"": ""--O-X-X--""}"
599,MOVE,O,"{""position"": ""2,1"", ""board"": ""--O-X-XO-""}"
600,MOVE,X,"{""position"": ""2,2"", ""board"": ""--O-X-XOX""}"
601,MOVE,O,"{""position"": ""1,2"", ""board"": ""--O-XOXOX""}"
602,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-O-XOXOX""}"
603,GAME_END,system,"{""result"": ""X"", ""final_board"": ""X-O-XOXOX""}"
604,GAME_START,system,{}
605,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
606,MOVE,O,"{""position"": ""0,0"", ""board"": ""O------X-""}"
607,MOVE,X,"{""position"": ""2,2"", ""board"": ""O------XX""}"
608,MOVE,O,"{""position"": ""0,2"", ""board"": ""O-O----XX""}"
609,MOVE,X,"{""position"": ""2,0"", ""board"": ""O-O---XXX""}"
610,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-O---XXX""}"
611,GAME_START,system,{}
612,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
613,MOVE,O,"{""position"": ""1,2"", ""board"": ""X----O---""}"
614,MOVE,X,"{""position"": ""2,1"", ""board"": ""X----O-X-""}"
615,MOVE,O,"{""position"": ""1,1"", ""board"": ""X---OO-X-""}"
616,MOVE,X,"{""position"": ""0,1"", ""board"": ""XX--OO-X-""}"
617,MOVE,O,"{""position"": ""0,2"", ""board"": ""XXO-OO-X-""}"
618,MOVE,X,"{""position"": ""1,0"", ""board"": ""XXOXOO-X-""}"
619,MOVE,O,"{""position"": ""2,2"", ""board"": ""XXOXOO-XO""}"
620,GAME_END,system,"{""result"": ""O"", ""final_board"": ""XXOXOO-XO""}"
621,GAME_START,system,{}
622,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
623,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-X------""}"
624,MOVE,X,"{""position"": ""2,2"", ""board"": ""O-X-----X""}"
625,MOVE,O,"{""position"": ""1,0"", ""board"": ""O-XO----X""}"
626,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXXO----X""}"
627,MOVE,O,"{""position"": ""2,0"", ""board"": ""OXXO--O-X""}"
628,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OXXO--O-X""}"
629,GAME_START,system,{}
630,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
631,MOVE,O,"{""position"": ""1,2"", ""board"": ""-----O--X""}"
632,MOVE,X,"{""position"": ""1,1"", ""board"": ""----XO--X""}"
633,MOVE,O,"{""position"": ""0,0"", ""board"": ""O---XO--X""}"
634,MOVE,X,"{""position"": ""1,0"", ""board"": ""O--XXO--X""}"
635,MOVE,O,"{""position"": ""0,2"", ""board"": ""O-OXXO--X""}"
636,MOVE,X,"{""position"": ""2,0"", ""board"": ""O-OXXOX-X""}"
637,MOVE,O,"{""position"": ""0,1"", ""board"": ""OOOXXOX-X""}"
638,GAME_END,system,"{""result"": ""O"", ""final_board"": ""OOOXXOX-X""}"
639,GAME_START,system,{}
640,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
641,MOVE,O,"{""position"": ""0,0"", ""board"": ""O------X-""}"
642,MOVE,X,"{""position"": ""1,2"", ""board"": ""O----X-X-""}"
643,MOVE,O,"{""position"": ""1,0"", ""board"": ""O--O-X-X-""}"
644,MOVE,X,"{""position"": ""1,1"", ""board"": ""O--OXX-X-""}"
645,MOVE,O,"{""position"": ""0,2"", ""board"": ""O-OOXX-X-""}"
646,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXOOXX-X-""}"
647,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OXOOXX-X-""}"
648,GAME_START,system,{}
649,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
650,MOVE,O,"{""position"": ""0,1"", ""board"": ""-O----X--""}"
651,MOVE,X,"{""position"": ""2,2"", ""board"": ""-O----X-X""}"
652,MOVE,O,"{""position"": ""1,1"", ""board"": ""-O--O-X-X""}"
653,MOVE,X,"{""position"": ""1,2"", ""board"": ""-O--OXX-X""}"
654,MOVE,O,"{""position"": ""2,1"", ""board"": ""-O--OXXOX""}"
655,GAME_END,system,"{""result"": ""O"", ""final_board"": ""-O--OXXOX""}"
656,GAME_START,system,{}
657,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
658,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-X------""}"
659,MOVE,X,"{""position"": ""2,1"", ""board"": ""O-X----X-""}"
660,MOVE,O,"{""position"": ""2,2"", ""board"": ""O-X----XO""}"
661,MOVE,X,"{""position"": ""1,0"", ""board"": ""O-XX---XO""}"
662,MOVE,O,"{""position"": ""1,1"", ""board"": ""O-XXO--XO""}"
663,GAME_END,system,"{""result"": ""O"", ""final_board"": ""O-XXO--XO""}"
664,GAME_START,system,{}
665,MOVE,X,"{""position"": ""2,0"", ""board"": ""------X--""}"
666,MOVE,O,"{""position"": ""2,1"", ""board"": ""------XO-""}"
667,MOVE,X,"{""position"": ""1,2"", ""board"": ""-----XXO-""}"
668,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O--XXO-""}"
669,MOVE,X,"{""position"": ""2,2"", ""board"": ""--O--XXOX""}"
670,MOVE,O,"{""position"": ""1,0"", ""board"": ""--OO-XXOX""}"
671,MOVE,X,"{""position"": ""1,1"", ""board"": ""--OOXXXOX""}"
672,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OOOXXXOX""}"
673,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOOOXXXOX""}"
674,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOOOXXXOX""}"
675,GAME_START,system,{}
676,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
677,MOVE,O,"{""position"": ""1,2"", ""board"": ""--X--O---""}"
678,MOVE,X,"{""position"": ""2,0"", ""board"": ""--X--OX--""}"
679,MOVE,O,"{""position"": ""2,1"", ""board"": ""--X--OXO-""}"
680,MOVE,X,"{""position"": ""0,0"", ""board"": ""X-X--OXO-""}"
681,MOVE,O,"{""position"": ""1,1"", ""board"": ""X-X-OOXO-""}"
682,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXX-OOXO-""}"
683,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXX-OOXO-""}"
684,GAME_START,system,{}
685,MOVE,X,"{""position"": ""2,1"", ""board"": ""-------X-""}"
686,MOVE,O,"{""position"": ""0,0"", ""board"": ""O------X-""}"
687,MOVE,X,"{""position"": ""2,0"", ""board"": ""O-----XX-""}"
688,MOVE,O,"{""position"": ""1,0"", ""board"": ""O--O--XX-""}"
689,MOVE,X,"{""position"": ""1,1"", ""board"": ""O--OX-XX-""}"
690,MOVE,O,"{""position"": ""1,2"", ""board"": ""O--OXOXX-""}"
691,MOVE,X,"{""position"": ""0,2"", ""board"": ""O-XOXOXX-""}"
692,GAME_END,system,"{""result"": ""X"", ""final_board"": ""O-XOXOXX-""}"
693,GAME_START,system,{}
694,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
695,MOVE,O,"{""position"": ""2,0"", ""board"": ""------O-X""}"
696,MOVE,X,"{""position"": ""1,1"", ""board"": ""----X-O-X""}"
697,MOVE,O,"{""position"": ""2,1"", ""board"": ""----X-OOX""}"
698,MOVE,X,"{""position"": ""0,0"", ""board"": ""X---X-OOX""}"
699,GAME_END,system,"{""result"": ""X"", ""final_board"": ""X---X-OOX""}"
700,GAME_START,system,{}
701,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
702,MOVE,O,"{""position"": ""1,0"", ""board"": ""X--O-----""}"
703,MOVE,X,"{""position"": ""1,1"", ""board"": ""X--OX----""}"
704,MOVE,O,"{""position"": ""1,2"", ""board"": ""X--OXO---""}"
705,MOVE,X,"{""position"": ""0,2"", ""board"": ""X-XOXO---""}"
706,MOVE,O,"{""position"": ""2,2"", ""board"": ""X-XOXO--O""}"
707,MOVE,X,"{""position"": ""0,1"", ""board"": ""XXXOXO--O""}"
708,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XXXOXO--O""}"
709,GAME_START,system,{}
710,MOVE,X,"{""position"": ""0,2"", ""board"": ""--X------""}"
711,MOVE,O,"{""position"": ""2,1"", ""board"": ""--X----O-""}"
712,MOVE,X,"{""position"": ""2,2"", ""board"": ""--X----OX""}"
713,MOVE,O,"{""position"": ""2,0"", ""board"": ""--X---OOX""}"
714,MOVE,X,"{""position"": ""1,0"", ""board"": ""--XX--OOX""}"
715,MOVE,O,"{""position"": ""0,0"", ""board"": ""O-XX--OOX""}"
716,MOVE,X,"{""position"": ""0,1"", ""board"": ""OXXX--OOX""}"
717,MOVE,O,"{""position"": ""1,1"", ""board"": ""OXXXO-OOX""}"
718,MOVE,X,"{""position"": ""1,2"", ""board"": ""OXXXOXOOX""}"
719,GAME_END,system,"{""result"": ""X"", ""final_board"": ""OXXXOXOOX""}"
720,GAME_START,system,{}
721,MOVE,X,"{""position"": ""0,0"", ""board"": ""X--------""}"
722,MOVE,O,"{""position"": ""1,0"", ""board"": ""X--O-----""}"
723,MOVE,X,"{""position"": ""2,2"", ""board"": ""X--O----X""}"
724,MOVE,O,"{""position"": ""2,0"", ""board"": ""X--O--O-X""}"
725,MOVE,X,"{""position"": ""1,1"", ""board"": ""X--OX-O-X""}"
726,GAME_END,system,"{""result"": ""X"", ""final_board"": ""X--OX-O-X""}"
727,GAME_START,system,{}
728,MOVE,X,"{""position"": ""2,2"", ""board"": ""--------X""}"
729,MOVE,O,"{""position"": ""0,2"", ""board"": ""--O-----X""}"
730,MOVE,X,"{""position"": ""2,1"", ""board"": ""--O----XX""}"
731,MOVE,O,"{""position"": ""0,1"", ""board"": ""-OO----XX""}"
732,MOVE,X,"{""position"": ""0,0"", ""board"": ""XOO----XX""}"
733,MOVE,O,"{""position"": ""1,2"", ""board"": ""XOO--O-XX""}"
734,MOVE,X,"{""position"": ""2,0"", ""board"": ""XOO--OXXX""}"
735,GAME_END,system,"{""result"": ""X"", ""final_board"": ""XOO--OXXX""}"
736,GAME_START,system,{}
737,MOVE,X,"{""position"": ""0,1"", ""board"": ""-X-------""}"
738,MOVE,O,"{""position"": ""2,1"", ""board"": ""-X-----O-""}"
